date,temp_avg,temp_max,temp_min,precip,wind,humidity,year,month,heavy_rain,dry_day,heat_stress,high_wind,dry_spell
2021-08-07,20.29,25.17,14.71,1.69,1.66,68.23,2021,8,0,0,0,0,0
2021-08-08,19.58,23.68,15.84,6.53,2.03,76.36,2021,8,0,0,0,0,0
2021-08-09,18.56,21.1,16.29,15.56,2.46,84.52,2021,8,0,0,0,0,0
2021-08-10,18.02,20.87,16.08,3.32,2.2,85.78,2021,8,0,0,0,0,0
2021-08-11,19.27,24.28,15.0,5.6,1.51,77.02,2021,8,0,0,0,0,0
2021-08-12,19.09,22.65,15.83,3.09,1.26,76.32,2021,8,0,0,0,0,0
2021-08-13,18.89,23.1,15.98,18.22,1.5,81.8,2021,8,0,0,0,0,0
2021-08-14,17.49,20.96,14.8,3.56,3.12,79.17,2021,8,0,0,0,0,0
2021-08-15,18.35,23.71,13.35,0.43,3.35,71.59,2021,8,0,1,0,0,0
2021-08-16,19.06,24.54,13.21,4.67,2.38,70.01,2021,8,0,0,0,0,0
2021-08-17,19.36,24.63,14.54,2.65,2.05,74.48,2021,8,0,0,0,0,0
2021-08-18,19.51,24.13,15.03,3.64,1.86,73.89,2021,8,0,0,0,0,0
2021-08-19,19.71,24.47,15.54,7.07,1.64,74.35,2021,8,0,0,0,0,0
2021-08-20,19.07,24.02,15.57,10.89,2.33,75.16,2021,8,0,0,0,0,0
2021-08-21,19.59,25.27,14.21,1.88,2.41,70.69,2021,8,0,0,0,0,0
2021-08-22,20.14,26.77,14.62,0.43,3.42,64.87,2021,8,0,1,0,0,0
2021-08-23,19.61,26.36,13.26,0.12,2.93,64.39,2021,8,0,1,0,0,0
2021-08-24,20.0,26.42,12.27,0.09,2.46,60.91,2021,8,0,1,0,0,0
2021-08-25,20.35,26.59,12.76,0.18,1.68,59.73,2021,8,0,1,0,0,0
2021-08-26,20.61,26.31,13.39,0.25,2.17,59.18,2021,8,0,1,0,0,0
2021-08-27,20.17,25.64,14.62,2.0,1.56,62.63,2021,8,0,0,0,0,0
2021-08-28,20.51,25.58,15.64,0.29,1.48,65.67,2021,8,0,1,0,0,0
2021-08-29,21.65,27.79,15.53,0.04,1.68,55.51,2021,8,0,1,0,0,0
2021-08-30,20.41,24.49,16.83,0.61,1.84,70.44,2021,8,0,1,0,0,0
2021-08-31,19.62,22.11,17.14,8.5,1.22,80.4,2021,8,0,0,0,0,0
2021-09-01,19.63,25.46,15.82,1.46,2.01,75.54,2021,9,0,0,0,0,0
2021-09-02,20.38,26.16,15.05,0.53,2.45,67.2,2021,9,0,1,0,0,0
2021-09-03,19.84,24.77,15.21,5.54,2.29,70.3,2021,9,0,0,0,0,0
2021-09-04,19.75,24.39,15.68,4.55,1.94,72.59,2021,9,0,0,0,0,0
2021-09-05,19.34,23.52,15.65,4.18,1.79,74.16,2021,9,0,0,0,0,0
2021-09-06,19.65,24.26,15.8,3.07,1.28,74.5,2021,9,0,0,0,0,0
2021-09-07,19.82,24.85,15.9,3.89,1.88,74.87,2021,9,0,0,0,0,0
2021-09-08,20.37,25.07,15.83,6.57,1.66,71.32,2021,9,0,0,0,0,0
2021-09-09,20.22,25.65,15.62,2.17,3.48,69.68,2021,9,0,0,0,0,0
2021-09-10,19.41,24.54,15.25,2.56,2.75,70.31,2021,9,0,0,0,0,0
2021-09-11,19.72,25.45,14.67,5.25,2.74,70.08,2021,9,0,0,0,0,0
2021-09-12,19.67,25.11,14.06,2.23,2.49,68.48,2021,9,0,0,0,0,0
2021-09-13,20.75,26.18,14.54,0.62,1.92,63.83,2021,9,0,1,0,0,0
2021-09-14,21.32,27.06,14.57,1.6,1.52,64.49,2021,9,0,0,0,0,0
2021-09-15,19.56,22.76,16.94,19.4,1.23,76.57,2021,9,0,0,0,0,0
2021-09-16,20.21,24.46,16.33,45.15,1.61,76.23,2021,9,0,0,0,0,0
2021-09-17,20.41,25.36,16.91,10.46,1.71,77.49,2021,9,0,0,0,0,0
2021-09-18,18.31,21.45,15.79,12.63,2.44,88.46,2021,9,0,0,0,0,0
2021-09-19,19.14,23.85,14.84,9.12,1.05,78.86,2021,9,0,0,0,0,0
2021-09-20,19.44,24.66,13.81,5.65,1.73,73.21,2021,9,0,0,0,0,0
2021-09-21,20.09,25.6,14.92,7.79,1.28,76.01,2021,9,0,0,0,0,0
2021-09-22,19.09,22.98,15.85,4.06,1.7,77.64,2021,9,0,0,0,0,0
2021-09-23,20.53,26.01,15.39,0.59,2.19,70.43,2021,9,0,1,0,0,0
2021-09-24,19.22,24.75,14.98,9.76,2.93,78.78,2021,9,0,0,0,0,0
2021-09-25,17.94,21.96,14.93,7.68,2.96,76.56,2021,9,0,0,0,0,0
2021-09-26,19.48,24.97,12.91,3.37,1.59,71.08,2021,9,0,0,0,0,0
2021-09-27,19.62,24.32,15.78,11.64,1.69,78.04,2021,9,0,0,0,0,0
2021-09-28,20.83,25.87,15.79,0.76,1.15,69.6,2021,9,0,1,0,0,0
2021-09-29,21.29,27.37,14.5,0.15,1.37,67.26,2021,9,0,1,0,0,0
2021-09-30,21.49,27.25,15.6,0.23,1.21,67.06,2021,9,0,1,0,0,0
2021-10-01,20.13,25.06,15.11,2.99,1.61,73.35,2021,10,0,0,0,0,0
2021-10-02,20.04,24.59,15.16,4.02,1.52,74.92,2021,10,0,0,0,0,0
2021-10-03,20.48,25.83,15.41,9.18,1.46,71.48,2021,10,0,0,0,0,0
2021-10-04,20.45,25.7,16.88,10.21,1.56,79.64,2021,10,0,0,0,0,0
2021-10-05,20.62,26.24,15.8,2.8,1.72,76.8,2021,10,0,0,0,0,0
2021-10-06,20.44,26.2,14.74,4.72,1.73,72.56,2021,10,0,0,0,0,0
2021-10-07,20.47,25.79,14.92,3.14,1.73,72.65,2021,10,0,0,0,0,0
2021-10-08,20.93,25.07,17.26,5.66,1.21,74.83,2021,10,0,0,0,0,0
2021-10-09,19.68,23.15,17.62,10.5,0.87,82.14,2021,10,0,0,0,0,0
2021-10-10,19.71,23.0,16.9,3.31,1.07,81.82,2021,10,0,0,0,0,0
2021-10-11,19.16,21.99,17.16,5.96,1.71,83.59,2021,10,0,0,0,0,0
2021-10-12,20.19,25.63,15.83,4.53,2.56,74.44,2021,10,0,0,0,0,0
2021-10-13,19.86,24.32,15.51,4.66,1.36,74.31,2021,10,0,0,0,0,0
2021-10-14,20.12,24.1,17.04,7.06,1.09,77.53,2021,10,0,0,0,0,0
2021-10-15,20.68,26.25,14.49,2.08,1.81,71.16,2021,10,0,0,0,0,0
2021-10-16,20.83,25.47,16.41,1.2,1.47,73.01,2021,10,0,0,0,0,0
2021-10-17,21.34,25.76,16.93,1.05,1.49,72.75,2021,10,0,0,0,0,0
2021-10-18,21.26,25.37,16.7,5.47,1.3,72.37,2021,10,0,0,0,0,0
2021-10-19,21.39,26.63,16.99,8.33,1.49,74.01,2021,10,0,0,0,0,0
2021-10-20,20.83,26.26,17.72,17.78,1.6,78.04,2021,10,0,0,0,0,0
2021-10-21,20.89,26.35,16.73,6.94,2.01,75.55,2021,10,0,0,0,0,0
2021-10-22,20.87,25.65,16.15,4.48,1.48,74.27,2021,10,0,0,0,0,0
2021-10-23,21.15,26.06,16.59,10.96,1.94,72.27,2021,10,0,0,0,0,0
2021-10-24,21.15,26.91,15.21,0.95,2.4,68.4,2021,10,0,1,0,0,0
2021-10-25,20.93,27.21,14.62,0.14,2.41,64.91,2021,10,0,1,0,0,0
2021-10-26,20.71,27.36,13.8,0.77,3.23,66.1,2021,10,0,1,0,0,0
2021-10-27,20.81,26.61,15.77,2.93,3.3,68.21,2021,10,0,0,0,0,0
2021-10-28,20.82,26.64,14.74,0.19,2.54,66.82,2021,10,0,1,0,0,0
2021-10-29,21.2,26.65,15.09,0.78,1.35,65.79,2021,10,0,1,0,0,0
2021-10-30,20.43,24.62,16.92,2.92,1.9,76.06,2021,10,0,0,0,0,0
2021-10-31,21.04,25.97,16.84,1.06,2.08,72.45,2021,10,0,0,0,0,0
2021-11-01,19.97,23.8,16.25,0.93,2.02,72.06,2021,11,0,1,0,0,0
2021-11-02,20.12,24.62,16.89,2.65,1.83,74.32,2021,11,0,0,0,0,0
2021-11-03,20.46,26.07,15.49,1.38,2.28,71.54,2021,11,0,0,0,0,0
2021-11-04,20.29,24.34,17.21,10.07,1.36,74.75,2021,11,0,0,0,0,0
2021-11-05,20.71,26.23,15.38,4.65,1.17,71.7,2021,11,0,0,0,0,0
2021-11-06,20.79,25.62,16.29,4.04,1.2,71.94,2021,11,0,0,0,0,0
2021-11-07,21.06,25.97,15.83,0.38,1.23,69.01,2021,11,0,1,0,0,0
2021-11-08,21.2,26.99,15.26,0.6,1.14,67.67,2021,11,0,1,0,0,0
2021-11-09,21.35,27.01,15.87,1.41,1.3,69.54,2021,11,0,0,0,0,0
2021-11-10,20.67,25.82,16.02,7.28,1.6,74.43,2021,11,0,0,0,0,0
2021-11-11,21.34,27.61,15.47,0.83,1.85,67.07,2021,11,0,1,0,0,0
2021-11-12,21.38,26.94,16.19,0.1,1.27,66.16,2021,11,0,1,0,0,0
2021-11-13,21.18,26.57,15.55,0.13,1.65,67.53,2021,11,0,1,0,0,0
2021-11-14,21.43,27.65,15.09,0.03,2.16,63.24,2021,11,0,1,0,0,0
2021-11-15,20.69,26.5,14.95,4.79,2.12,68.06,2021,11,0,0,0,0,0
2021-11-16,20.28,25.32,17.12,4.92,2.09,74.97,2021,11,0,0,0,0,0
2021-11-17,20.83,26.54,14.9,1.01,2.41,65.94,2021,11,0,0,0,0,0
2021-11-18,21.48,26.86,15.21,0.5,1.8,65.37,2021,11,0,1,0,0,0
2021-11-19,21.24,25.75,17.52,0.7,0.99,69.96,2021,11,0,1,0,0,0
2021-11-20,20.57,25.26,16.89,15.51,1.65,73.23,2021,11,0,0,0,0,0
2021-11-21,19.83,23.36,16.99,5.4,0.91,80.04,2021,11,0,0,0,0,0
2021-11-22,21.03,26.51,15.48,7.59,1.98,71.16,2021,11,0,0,0,0,0
2021-11-23,21.44,26.64,16.53,0.81,2.09,67.7,2021,11,0,1,0,0,0
2021-11-24,20.78,25.33,17.08,6.07,1.42,72.96,2021,11,0,0,0,0,0
2021-11-25,19.92,23.47,16.99,14.11,1.31,78.51,2021,11,0,0,0,0,0
2021-11-26,20.06,24.8,17.02,16.5,1.69,76.82,2021,11,0,0,0,0,0
2021-11-27,20.34,25.43,16.22,39.24,1.34,78.3,2021,11,0,0,0,0,0
2021-11-28,20.38,25.45,16.7,13.83,1.32,76.93,2021,11,0,0,0,0,0
2021-11-29,20.28,24.96,16.27,38.17,1.57,77.03,2021,11,0,0,0,0,0
2021-11-30,20.11,25.08,16.38,22.47,1.66,79.61,2021,11,0,0,0,0,0
2021-12-01,20.11,25.1,15.72,2.86,1.42,77.5,2021,12,0,0,0,0,0
2021-12-02,20.54,25.83,15.61,2.19,1.47,75.07,2021,12,0,0,0,0,0
2021-12-03,20.08,25.09,17.06,9.98,1.18,79.66,2021,12,0,0,0,0,0
2021-12-04,20.1,25.41,15.61,8.56,1.8,77.78,2021,12,0,0,0,0,0
2021-12-05,20.37,25.51,15.38,2.73,1.88,74.24,2021,12,0,0,0,0,0
2021-12-06,20.46,25.44,16.08,2.41,1.71,73.81,2021,12,0,0,0,0,0
2021-12-07,20.77,25.99,15.4,2.19,1.92,72.24,2021,12,0,0,0,0,0
2021-12-08,20.3,24.82,16.42,6.08,1.37,76.0,2021,12,0,0,0,0,0
2021-12-09,19.81,23.87,17.31,11.23,0.88,81.16,2021,12,0,0,0,0,0
2021-12-10,20.16,25.11,16.95,9.21,1.36,78.91,2021,12,0,0,0,0,0
2021-12-11,20.47,26.11,15.09,0.69,2.45,71.45,2021,12,0,1,0,0,0
2021-12-12,19.91,26.59,12.89,0.18,2.7,70.48,2021,12,0,1,0,0,0
2021-12-13,20.11,26.11,14.15,4.7,2.33,72.99,2021,12,0,0,0,0,0
2021-12-14,20.13,24.67,15.89,27.92,1.53,77.56,2021,12,0,0,0,0,0
2021-12-15,19.78,24.23,17.12,15.13,1.39,80.58,2021,12,0,0,0,0,0
2021-12-16,20.5,26.43,14.64,2.12,2.39,74.66,2021,12,0,0,0,0,0
2021-12-17,20.36,25.98,15.29,6.86,2.37,72.7,2021,12,0,0,0,0,0
2021-12-18,19.89,25.42,14.25,10.64,1.79,75.77,2021,12,0,0,0,0,0
2021-12-19,19.95,23.73,17.38,7.73,0.84,82.03,2021,12,0,0,0,0,0
2021-12-20,20.24,25.74,14.71,2.49,2.08,76.86,2021,12,0,0,0,0,0
2021-12-21,20.34,26.29,15.17,7.3,3.07,75.04,2021,12,0,0,0,0,0
2021-12-22,19.69,25.53,14.38,3.27,2.86,76.62,2021,12,0,0,0,0,0
2021-12-23,20.05,26.27,14.35,11.36,2.54,75.57,2021,12,0,0,0,0,0
2021-12-24,20.58,26.68,15.3,3.47,1.89,78.13,2021,12,0,0,0,0,0
2021-12-25,20.34,25.44,15.9,7.39,1.91,77.55,2021,12,0,0,0,0,0
2021-12-26,20.6,26.58,14.8,4.52,2.34,75.64,2021,12,0,0,0,0,0
2021-12-27,20.64,26.16,15.4,1.01,2.09,73.32,2021,12,0,0,0,0,0
2021-12-28,20.43,25.8,14.95,2.62,1.8,75.36,2021,12,0,0,0,0,0
2021-12-29,19.41,22.09,17.33,5.21,0.83,83.34,2021,12,0,0,0,0,0
2021-12-30,18.76,21.8,16.67,9.08,0.81,86.43,2021,12,0,0,0,0,0
2021-12-31,19.75,24.3,15.34,0.67,1.07,77.84,2021,12,0,1,0,0,0
2022-01-01,20.16,24.82,15.74,0.36,1.48,72.77,2022,1,0,1,0,0,0
2022-01-02,19.95,24.76,14.34,0.3,1.66,73.06,2022,1,0,1,0,0,0
2022-01-03,19.75,23.71,16.65,1.28,1.31,77.73,2022,1,0,0,0,0,0
2022-01-04,19.78,25.44,14.55,0.01,1.77,67.78,2022,1,0,1,0,0,0
2022-01-05,19.52,26.13,12.81,0.64,2.44,62.67,2022,1,0,1,0,0,0
2022-01-06,20.08,25.4,14.14,0.4,1.8,72.37,2022,1,0,1,0,0,0
2022-01-07,20.7,26.38,15.72,0.09,2.32,71.72,2022,1,0,1,0,0,0
2022-01-08,20.43,26.92,14.14,0.06,2.86,71.07,2022,1,0,1,0,0,0
2022-01-09,19.87,26.08,13.59,0.01,3.17,66.89,2022,1,0,1,0,0,0
2022-01-10,19.94,26.27,14.17,0.0,2.39,64.61,2022,1,0,1,0,0,1
2022-01-11,19.14,26.39,12.99,0.0,3.66,63.85,2022,1,0,1,0,0,1
2022-01-12,18.19,26.0,11.62,0.0,4.81,60.8,2022,1,0,1,0,0,1
2022-01-13,18.02,26.41,10.26,0.0,4.51,56.44,2022,1,0,1,0,0,1
2022-01-14,19.58,26.22,13.21,0.0,1.95,59.8,2022,1,0,1,0,0,1
2022-01-15,19.01,23.65,14.04,4.18,1.62,72.39,2022,1,0,0,0,0,0
2022-01-16,18.98,22.56,15.86,5.4,1.17,80.53,2022,1,0,0,0,0,0
2022-01-17,17.33,19.92,14.36,8.01,2.4,87.55,2022,1,0,0,0,0,0
2022-01-18,16.48,20.79,14.16,37.27,1.33,82.71,2022,1,0,0,0,0,0
2022-01-19,18.32,22.84,14.61,7.21,1.57,82.09,2022,1,0,0,0,0,0
2022-01-20,18.75,23.68,14.9,5.69,1.28,75.99,2022,1,0,0,0,0,0
2022-01-21,18.81,24.89,13.0,2.44,1.78,70.58,2022,1,0,0,0,0,0
2022-01-22,19.53,24.96,14.24,6.08,1.98,74.47,2022,1,0,0,0,0,0
2022-01-23,19.41,24.45,14.42,2.45,1.89,73.07,2022,1,0,0,0,0,0
2022-01-24,19.47,24.81,14.08,1.08,1.96,68.86,2022,1,0,0,0,0,0
2022-01-25,18.92,24.25,14.34,0.32,2.95,67.47,2022,1,0,1,0,0,0
2022-01-26,19.34,26.0,12.92,0.0,2.41,61.69,2022,1,0,1,0,0,0
2022-01-27,19.29,25.64,12.43,0.16,2.03,65.59,2022,1,0,1,0,0,0
2022-01-28,20.32,26.45,13.32,0.04,2.39,63.79,2022,1,0,1,0,0,0
2022-01-29,20.64,26.21,15.38,3.48,2.37,67.95,2022,1,0,0,0,0,0
2022-01-30,20.23,25.47,15.79,6.41,1.78,74.74,2022,1,0,0,0,0,0
2022-01-31,18.63,22.22,16.0,2.6,1.74,80.78,2022,1,0,0,0,0,0
2022-02-01,18.9,22.95,15.01,4.49,1.34,78.68,2022,2,0,0,0,0,0
2022-02-02,20.4,25.7,15.55,0.95,1.59,74.35,2022,2,0,1,0,0,0
2022-02-03,21.05,26.96,16.12,0.4,2.28,70.67,2022,2,0,1,0,0,0
2022-02-04,20.65,26.29,15.27,0.52,1.95,69.84,2022,2,0,1,0,0,0
2022-02-05,19.85,24.28,16.32,17.09,1.85,79.65,2022,2,0,0,0,0,0
2022-02-06,18.09,21.76,15.47,3.27,1.91,83.24,2022,2,0,0,0,0,0
2022-02-07,19.79,24.28,15.42,8.45,1.69,75.57,2022,2,0,0,0,0,0
2022-02-08,20.51,25.5,16.27,2.71,0.98,72.12,2022,2,0,0,0,0,0
2022-02-09,20.03,25.86,13.8,0.04,2.22,66.71,2022,2,0,1,0,0,0
2022-02-10,19.74,25.95,13.13,0.17,2.22,63.01,2022,2,0,1,0,0,0
2022-02-11,20.39,25.81,14.58,0.42,1.69,65.98,2022,2,0,1,0,0,0
2022-02-12,20.42,26.21,15.14,1.53,2.03,71.26,2022,2,0,0,0,0,0
2022-02-13,20.66,25.92,16.01,1.58,1.39,72.7,2022,2,0,0,0,0,0
2022-02-14,20.37,25.76,15.71,0.7,2.09,69.92,2022,2,0,1,0,0,0
2022-02-15,20.16,25.33,15.85,0.97,1.73,72.56,2022,2,0,1,0,0,0
2022-02-16,19.97,25.1,16.04,0.84,1.91,75.91,2022,2,0,1,0,0,0
2022-02-17,20.24,26.28,14.84,0.38,2.25,71.31,2022,2,0,1,0,0,0
2022-02-18,19.76,24.34,16.49,4.31,1.87,77.87,2022,2,0,0,0,0,0
2022-02-19,18.9,22.36,16.56,3.27,0.95,82.15,2022,2,0,0,0,0,0
2022-02-20,20.85,27.01,15.95,2.59,2.0,72.43,2022,2,0,0,0,0,0
2022-02-21,19.76,24.73,15.86,3.86,1.48,77.29,2022,2,0,0,0,0,0
2022-02-22,18.06,19.95,15.91,15.53,1.27,86.68,2022,2,0,0,0,0,0
2022-02-23,19.56,24.7,16.0,3.31,1.7,79.61,2022,2,0,0,0,0,0
2022-02-24,20.6,26.17,14.78,0.18,1.51,72.3,2022,2,0,1,0,0,0
2022-02-25,20.94,27.18,14.83,9.51,1.58,68.91,2022,2,0,0,0,0,0
2022-02-26,21.14,26.78,16.17,6.54,1.39,71.72,2022,2,0,0,0,0,0
2022-02-27,21.19,27.74,16.21,0.5,1.23,68.14,2022,2,0,1,0,0,0
2022-02-28,21.18,27.51,14.27,0.4,1.82,61.46,2022,2,0,1,0,0,0
2022-03-01,21.13,27.78,14.2,0.27,2.85,61.8,2022,3,0,1,0,0,0
2022-03-02,20.49,27.51,14.05,0.32,4.03,62.21,2022,3,0,1,0,0,0
2022-03-03,20.1,27.43,12.92,0.04,3.63,58.2,2022,3,0,1,0,0,0
2022-03-04,20.9,27.45,14.72,0.06,2.75,57.35,2022,3,0,1,0,0,0
2022-03-05,21.38,27.96,14.33,0.08,2.26,54.53,2022,3,0,1,0,0,1
2022-03-06,21.34,28.13,13.97,0.8,2.38,59.0,2022,3,0,1,0,0,1
2022-03-07,22.01,28.27,15.18,0.26,2.16,59.03,2022,3,0,1,0,0,1
2022-03-08,21.98,27.87,15.52,0.69,1.85,62.97,2022,3,0,1,0,0,1
2022-03-09,21.79,28.54,15.7,0.2,2.05,61.58,2022,3,0,1,0,0,1
2022-03-10,20.96,28.68,14.2,0.02,3.32,54.29,2022,3,0,1,0,0,1
2022-03-11,21.17,28.73,14.1,0.02,2.39,54.63,2022,3,0,1,0,0,1
2022-03-12,21.16,28.67,14.52,0.0,2.41,52.96,2022,3,0,1,0,0,1
2022-03-13,20.76,28.0,13.79,0.02,1.9,53.66,2022,3,0,1,0,0,1
2022-03-14,21.55,28.43,14.23,0.01,1.85,55.1,2022,3,0,1,0,0,1
2022-03-15,22.47,28.87,15.86,0.05,1.87,58.04,2022,3,0,1,0,0,1
2022-03-16,22.55,28.23,16.67,0.35,1.55,60.47,2022,3,0,1,0,0,1
2022-03-17,21.41,27.65,16.57,0.2,1.42,67.89,2022,3,0,1,0,0,1
2022-03-18,21.63,28.85,15.35,0.12,2.04,60.99,2022,3,0,1,0,0,1
2022-03-19,22.14,28.02,15.16,0.5,1.75,60.37,2022,3,0,1,0,0,1
2022-03-20,23.07,28.47,17.12,0.34,1.8,61.26,2022,3,0,1,0,0,1
2022-03-21,23.08,29.09,16.55,0.33,2.1,57.04,2022,3,0,1,0,0,1
2022-03-22,22.87,29.68,15.89,0.2,2.37,56.69,2022,3,0,1,0,0,1
2022-03-23,22.99,29.64,15.75,0.56,2.07,57.35,2022,3,0,1,0,0,1
2022-03-24,22.82,27.7,16.9,3.47,1.49,61.73,2022,3,0,0,0,0,0
2022-03-25,22.28,27.38,17.0,10.19,1.46,67.06,2022,3,0,0,0,0,0
2022-03-26,21.8,27.54,17.23,23.68,1.17,71.34,2022,3,0,0,0,0,0
2022-03-27,21.79,27.6,17.2,19.83,1.7,72.8,2022,3,0,0,0,0,0
2022-03-28,20.39,23.98,17.86,28.03,1.27,82.64,2022,3,0,0,0,0,0
2022-03-29,20.09,24.86,17.44,20.26,1.32,82.36,2022,3,0,0,0,0,0
2022-03-30,21.33,27.23,16.44,1.25,2.52,70.88,2022,3,0,0,0,0,0
2022-03-31,21.14,27.79,14.71,12.32,2.2,71.41,2022,3,0,0,0,0,0
2022-04-01,21.53,27.27,16.6,8.48,1.79,71.81,2022,4,0,0,0,0,0
2022-04-02,21.36,28.18,15.42,0.65,3.58,69.41,2022,4,0,1,0,0,0
2022-04-03,21.24,28.7,14.1,0.66,3.68,64.61,2022,4,0,1,0,0,0
2022-04-04,21.54,28.08,15.16,0.2,2.51,64.18,2022,4,0,1,0,0,0
2022-04-05,21.68,27.16,16.0,0.93,1.71,67.26,2022,4,0,1,0,0,0
2022-04-06,21.82,28.07,15.62,0.3,1.93,63.82,2022,4,0,1,0,0,0
2022-04-07,21.31,27.27,15.66,0.25,2.13,66.56,2022,4,0,1,0,0,0
2022-04-08,21.12,25.79,17.24,0.35,1.61,68.02,2022,4,0,1,0,0,1
2022-04-09,22.29,28.85,16.06,0.22,1.71,63.68,2022,4,0,1,0,0,1
2022-04-10,22.56,29.05,16.11,0.08,1.74,60.99,2022,4,0,1,0,0,1
2022-04-11,22.03,28.46,15.34,1.07,2.42,59.23,2022,4,0,0,0,0,0
2022-04-12,21.81,26.95,16.11,1.51,1.71,64.82,2022,4,0,0,0,0,0
2022-04-13,21.08,25.55,17.5,3.65,1.07,71.98,2022,4,0,0,0,0,0
2022-04-14,21.99,27.77,16.71,3.1,1.51,70.22,2022,4,0,0,0,0,0
2022-04-15,21.38,27.68,17.26,4.87,1.89,71.46,2022,4,0,0,0,0,0
2022-04-16,20.29,26.26,14.55,1.7,1.82,73.27,2022,4,0,0,0,0,0
2022-04-17,20.96,27.27,14.13,11.0,1.27,67.9,2022,4,0,0,0,0,0
2022-04-18,21.44,26.91,15.79,44.97,1.47,71.99,2022,4,0,0,0,0,0
2022-04-19,21.0,24.67,18.43,16.72,0.88,79.34,2022,4,0,0,0,0,0
2022-04-20,20.97,26.83,16.53,15.62,1.79,76.48,2022,4,0,0,0,0,0
2022-04-21,19.74,23.55,17.3,28.04,2.68,81.71,2022,4,0,0,0,0,0
2022-04-22,18.92,22.3,16.46,13.95,1.52,86.36,2022,4,0,0,0,0,0
2022-04-23,18.94,22.55,16.08,18.98,1.28,82.97,2022,4,0,0,0,0,0
2022-04-24,18.99,22.36,16.5,13.44,1.13,83.99,2022,4,0,0,0,0,0
2022-04-25,19.87,24.33,14.78,8.77,1.66,79.8,2022,4,0,0,0,0,0
2022-04-26,18.81,21.95,16.59,18.35,1.6,85.46,2022,4,0,0,0,0,0
2022-04-27,19.81,25.15,15.4,7.97,1.41,76.29,2022,4,0,0,0,0,0
2022-04-28,19.97,25.35,14.64,6.76,1.47,72.56,2022,4,0,0,0,0,0
2022-04-29,20.09,25.79,14.91,6.55,1.65,73.43,2022,4,0,0,0,0,0
2022-04-30,20.06,26.05,14.24,18.91,1.17,75.75,2022,4,0,0,0,0,0
2022-05-01,19.9,24.82,16.51,13.72,1.47,81.92,2022,5,0,0,0,0,0
2022-05-02,19.64,24.15,16.44,10.01,1.44,82.55,2022,5,0,0,0,0,0
2022-05-03,19.58,25.04,15.6,32.28,2.16,79.94,2022,5,0,0,0,0,0
2022-05-04,18.84,22.99,15.98,9.38,3.1,80.26,2022,5,0,0,0,0,0
2022-05-05,20.16,25.9,15.78,3.96,2.4,75.1,2022,5,0,0,0,0,0
2022-05-06,19.01,22.72,16.11,31.07,1.98,80.96,2022,5,0,0,0,0,0
2022-05-07,20.53,25.77,16.27,5.67,1.82,77.73,2022,5,0,0,0,0,0
2022-05-08,20.14,24.87,16.91,7.81,1.55,81.36,2022,5,0,0,0,0,0
2022-05-09,20.83,26.01,16.21,2.17,1.92,76.0,2022,5,0,0,0,0,0
2022-05-10,21.08,26.6,15.46,1.21,1.67,73.66,2022,5,0,0,0,0,0
2022-05-11,20.7,25.13,16.49,0.87,1.28,75.43,2022,5,0,1,0,0,0
2022-05-12,20.01,24.56,16.92,11.63,1.63,80.23,2022,5,0,0,0,0,0
2022-05-13,20.49,25.92,15.25,9.65,1.63,76.17,2022,5,0,0,0,0,0
2022-05-14,20.61,25.46,16.85,12.24,1.12,76.83,2022,5,0,0,0,0,0
2022-05-15,20.75,26.28,15.65,0.28,1.34,71.38,2022,5,0,1,0,0,0
2022-05-16,20.46,25.56,15.16,0.44,1.68,71.52,2022,5,0,1,0,0,0
2022-05-17,20.21,24.92,14.93,1.78,1.76,73.6,2022,5,0,0,0,0,0
2022-05-18,19.97,23.86,17.17,7.41,2.15,80.52,2022,5,0,0,0,0,0
2022-05-19,19.39,24.46,15.8,4.89,1.91,81.57,2022,5,0,0,0,0,0
2022-05-20,20.79,25.76,15.77,2.06,1.67,75.14,2022,5,0,0,0,0,0
2022-05-21,20.97,25.74,15.66,1.82,1.48,73.85,2022,5,0,0,0,0,0
2022-05-22,20.76,25.22,17.12,7.25,1.47,78.92,2022,5,0,0,0,0,0
2022-05-23,18.51,20.28,16.86,2.9,1.7,88.21,2022,5,0,0,0,0,0
2022-05-24,20.22,25.41,15.95,0.76,1.73,76.05,2022,5,0,1,0,0,0
2022-05-25,19.31,23.26,16.15,4.24,1.8,81.89,2022,5,0,0,0,0,0
2022-05-26,18.83,22.67,16.29,5.89,1.34,83.89,2022,5,0,0,0,0,0
2022-05-27,20.07,25.24,15.95,7.87,1.79,79.1,2022,5,0,0,0,0,0
2022-05-28,18.26,20.78,16.46,22.38,1.61,89.15,2022,5,0,0,0,0,0
2022-05-29,17.79,20.85,15.63,7.72,1.26,86.89,2022,5,0,0,0,0,0
2022-05-30,17.48,20.28,15.86,10.6,1.43,90.26,2022,5,0,0,0,0,0
2022-05-31,19.3,23.65,15.75,7.23,1.33,78.78,2022,5,0,0,0,0,0
2022-06-01,19.95,25.01,15.23,0.92,1.61,73.95,2022,6,0,1,0,0,0
2022-06-02,19.68,25.61,15.07,0.35,3.05,70.72,2022,6,0,1,0,0,0
2022-06-03,19.17,25.61,13.64,0.09,3.49,68.01,2022,6,0,1,0,0,0
2022-06-04,19.09,25.62,13.12,0.1,2.92,67.42,2022,6,0,1,0,0,0
2022-06-05,18.96,25.33,12.27,0.08,2.28,64.15,2022,6,0,1,0,0,0
